,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,category,WiFi,RestaurantsTakeOut,Alcohol,BikeParking,RestaurantsReservations,OutdoorSeating,RestaurantsDelivery,RestaurantsPriceRange2,RestaurantsAttire,NoiseLevel,HasTV,RestaurantsGoodForGroups,GoodForKids
409,rubQx8VlHZT4_IyMUs75YA,South St. Burger,2383 Yonge Street,Toronto,ON,M4P 2E7,43.7097968,-79.39859799999999,3.0,49,"Burgers, Restaurants",u'no',True,u'none',False,False,False,False,2.0,u'casual',u'average',True,True,True
410,ghWwqlRd1MaWz8hfgZ8Vsw,Hollywood Gelato,1640 Bayview Avenue,Toronto,ON,M4G 3B7,43.7067877213,-79.3757096827,4.0,101,"Food, Ice Cream & Frozen Yogurt",'no',True,,True,,,,2.0,,,,,
411,LfQrDmEbdzqQiBg6J-cJqw,Hazel's Diner,523 Mount Pleasant Road,Toronto,ON,M4S 2M4,43.702124100000006,-79.3874506,3.0,41,"Diners, Restaurants, Breakfast & Brunch",u'no',True,u'beer_and_wine',False,False,False,False,2.0,u'casual',u'average',True,True,True
412,y4GgOCMonFP5G1eZEdbcYg,Zante Bistro,1950 Gerrard Street E,Toronto,ON,M4E 2B1,43.680955053000005,-79.3104485795,4.0,17,"Greek, Mediterranean, Restaurants",u'free',True,u'full_bar',True,True,False,True,2.0,u'casual',u'quiet',True,True,True
413,fKmxQe2HPANmWkFiMMyF7w,Freshii,446 Spadina Road,Toronto,ON,M5P 2W4,43.6889719726,-79.4128546492,3.5,3,"Fast Food, Salad, Restaurants, Gluten-Free, Sandwiches",u'free',True,u'none',,False,True,,2.0,,,,,True
414,Y1jrsVAWK1bFC_s1CJmICw,Go Topoki,"5 Northtown Way, Unit 5",Toronto,ON,M2N 7A1,43.77488384350001,-79.4140006774,4.0,90,"Korean, Restaurants, Specialty Food, Desserts, Food",u'free',True,'beer_and_wine',False,False,False,False,2.0,'casual',u'average',False,True,True
415,23Dg53bT4WIJDK26WPR7vQ,Maru & Maru Sake Bar,5347 Yonge Street,Toronto,ON,M2N 7A1,43.7748988251,-79.41414802130001,3.5,18,"Food, Lounges, Beer, Wine & Spirits, Restaurants, Bars, Nightlife, Japanese",u'no',True,u'full_bar',,True,True,False,2.0,u'casual',u'average',True,True,False
416,dZWh_Iwv3EhZU-bKMiSQWA,Starbucks,978 Coxwell Avenue,Toronto,ON,M4C 3G5,43.695992730200004,-79.3290226889,4.0,7,"Coffee & Tea, Food",'free',True,,True,,True,,2.0,,,,,
417,50LSp1WnwMA3PMXXvXDj0Q,Pizzaiolo,865 York Mills Road,Toronto,ON,M3B 1Y6,43.754093100000006,-79.3495479,3.0,12,"Vegan, Restaurants, Gluten-Free, Pizza",'no',True,'none',True,True,True,True,3.0,'casual','average',True,True,True
418,-Tpo5r3kF_z4iilx8JXhvA,Basil Box,351 Yonge Street,Toronto,ON,M5B 1S1,43.6578986,-79.3812679,4.0,161,"Thai, Vietnamese, Restaurants, Gluten-Free",u'free',True,u'none',False,False,False,True,2.0,'casual',u'average',False,True,True
419,QO9cAenMqWXVraYPKT29PA,Tim Horton's,745 College St,Toronto,ON,M6G 1C5,43.6545682,-79.41976030000001,2.0,4,"Food, Coffee & Tea",'free',True,,True,,False,,1.0,,,,,
420,Exk-3-8qD_tSXTER85BN8Q,Chill Grill & Cafe,2183 Danforth Avenue,Toronto,ON,M4C 1K4,43.6862567,-79.3099942,4.5,6,"Halal, Bars, Hookah Bars, Restaurants, Bangladeshi, Indian, Nightlife",u'free',True,'none',True,True,True,False,2.0,'casual','average',True,True,True
421,8AAHDz9VIAvq8XbKJHrSrg,Per Se Mobile,,Toronto,ON,,43.653226000000004,-79.3831843,4.0,8,"Food, Food Stands, Food Trucks, Restaurants",,,,,,,,1.0,,,,,
422,bumAFxitMRHKAxZMijvUYg,Cuisine of India,"40 Magnetic Drive, Unit 64",Toronto,ON,M3J 2C4,43.7825218,-79.4749587,5.0,3,"Caterers, Event Planning & Services, Restaurants, Food, Indian",,,,,,,,,,,,,
423,doK6H6hraPaVM6X5QE6d7Q,Bluenose Lobster,111 Richmond Street W,Toronto,ON,M5H 3K6,43.65035220000001,-79.38379509999999,3.0,15,"Specialty Food, Shopping, Public Markets, Restaurants, Seafood Markets, Seafood, Food",,,,,,,,,,,,,
424,uAPMb111euz5jJF8_VeO2A,La Casita Chinese Eatery,405 Dundas Street W,Toronto,ON,M5T 1G6,43.6535911,-79.3948254,3.0,12,"Restaurants, Chinese",'no',True,,True,False,False,False,2.0,u'casual',u'quiet',True,True,True
425,IKYC89dNASgiPI6iIZj8Sw,Lan Sushi,"1500 Royal York Road, #35",Toronto,ON,M9P 3B6,43.6916836,-79.5319995,4.0,76,"Sushi Bars, Japanese, Restaurants",u'no',True,u'none',True,False,False,True,2.0,u'casual',u'quiet',False,False,True
426,SrnFpeMfMB40Rd6Z9N1lbg,Home Sweet Home,1 Whitehorse Road,Toronto,ON,M3J 3A7,43.7552182,-79.4685428,4.5,5,"Turkish, Mediterranean, Restaurants, Halal",u'free',True,u'none',True,True,False,True,1.0,,,True,,
427,gaSP19bI-CJZ-yRA4lvoUw,Sushi Island,571 College Street,Toronto,ON,M6G 1B2,43.6550859,-79.4128022,2.5,79,"Restaurants, Sushi Bars",u'no',True,u'beer_and_wine',True,True,False,True,2.0,u'casual',u'average',False,True,True
428,m-kyYtxJ-0J3yuGsAoAWtQ,The Wicket Bar,1671 Bloor Street W,Toronto,ON,M6P 1A6,43.6554790884,-79.4565081126,4.5,19,"Beer, Wine & Spirits, Sports Bars, Gastropubs, Restaurants, Bars, Food, Nightlife, Pubs, Venues & Event Spaces, Event Planning & Services",u'free',True,u'full_bar',True,False,False,False,2.0,u'casual',u'quiet',True,True,False
429,PLa2EQ60fVpHoxJC5UmQ-A,Costa Verde BBQ Chicken,2762 Keele Street,Toronto,ON,M3M 2G2,43.7271824,-79.4826137,3.5,11,"Barbeque, Portuguese, Restaurants",u'no',True,u'none',False,False,False,False,2.0,u'casual',u'average',True,True,True
430,5f13F6HZgLoARSdXECfLAw,Real Thailand Restaurant,570 Bloor Street W,Toronto,ON,M6G 1K1,43.665246200000006,-79.41188509999999,3.5,34,"Thai, Restaurants",u'no',True,'none',True,True,False,True,2.0,'casual',u'average',False,True,True
431,FqviVFdQac_dVwVMrNtGBA,The Innis Cafe,2 Sussex Avenue,Toronto,ON,M5S 1J5,43.665569899999994,-79.3996052,4.0,17,"Event Planning & Services, Restaurants, Cafes, Caterers",'free',True,u'none',True,False,True,False,1.0,u'casual','quiet',False,True,True
432,BmgfYQ3tpRKnT9H9WvjL_g,Littlefish,3080 Dundas Street  W,Toronto,ON,M6P,43.6655969,-79.4724424,3.5,66,"Restaurants, Food, Breakfast & Brunch, Coffee & Tea",u'no',True,u'none',True,False,False,False,2.0,u'casual',u'average',False,False,True
433,v0cl_1amwGypwFIS9-w8zw,Sobeys,207 Queens Quay W,Toronto,ON,M5J 1A7,43.6393257553,-79.3805263371,3.0,23,"Specialty Food, Grocery, Seafood Markets, Food",,True,,True,,,,2.0,,,,,
434,hbCb2z5xmLndisfU03_cCg,Freshly Squeezed,218 Yonge St,Toronto,ON,M5B 2H6,43.653224,-79.38032790000001,2.5,18,"Fruits & Veggies, Juice Bars & Smoothies, Specialty Food, Food",u'no',,,True,,,,2.0,,,,,
435,7sTYnCrftf2IG0-4x3CDeA,Reyna,111 Richmond Street W,Toronto,ON,M5H 3K6,43.65035220000001,-79.38379509999999,3.0,8,"Salad, Shopping, Public Markets, Mediterranean, Tapas/Small Plates, Spanish, Food, Restaurants, Nightlife, Cocktail Bars, Bars",,True,,,False,,False,2.0,,,,False,True
436,mHV6YRI_KWIUsVtI4qXJkg,China Town,1790 Jane Street,Toronto,ON,M9N 2T2,43.706407399999996,-79.50489559999998,2.0,4,"Restaurants, Chinese",,,,,,,,1.0,,,,,
437,xVHzCbDWCwmyavF5PgJRmg,Not Just Noodles,570 Yonge Street,Toronto,ON,M4Y 1Z3,43.6649906,-79.3847491,3.5,140,"Chinese, Restaurants",u'no',True,u'beer_and_wine',True,True,False,True,1.0,u'casual',u'average',False,True,True
438,XmdJO7O0hrtlLwAQdibm4Q,Atsa Matta For You? Trattoria,761 Dundas Street W,Toronto,ON,M6J 1T9,43.651993100000006,-79.4067119,4.5,5,"Pizza, Italian, Restaurants",,True,,,,False,,,,,,,
439,-7BCZH437U5FjmNJ26llkg,Mr Pide,800 Danforth Avenue,Toronto,ON,M4J 1L6,43.6797669,-79.3416051,4.5,69,"Pizza, Specialty Food, Restaurants, Ethnic Food, Turkish, Food",'free',True,u'none',True,True,False,True,1.0,u'casual',u'average',False,True,True
440,V4Ml-Urzen74dieQD-QeKw,Ciccio Sanwiccio,3220 Yonge Street,Toronto,ON,M4N 2L2,43.7287692,-79.40354549999999,4.0,15,"Restaurants, Italian, Sandwiches",'no',True,'none',True,False,True,,2.0,u'casual',u'quiet',True,False,True
441,rIBgjs2yPbUce6ecJMmH_w,Food Basics,1277 York Mills Road,Toronto,ON,M3A 1Z5,43.760647999999996,-79.32580390000001,2.5,5,"Food, Grocery",,True,,True,,,,2.0,,,,,
442,qGf8uO6fgStaTTbIchVUDw,Gossip Restaurant,50 Prince Edward Island Crescent,Toronto,ON,M6K 3C3,43.6309217,-79.4227667,3.5,8,"Restaurants, Seafood, Canadian (New), American (New)",,False,u'full_bar',,True,True,False,3.0,u'casual',u'average',True,True,False
443,yjlrIZ5FtsiYFIn3xiaNIw,Sushi Shop,2564 Yonge Street,Toronto,ON,M4P 2J3,43.7136804,-79.4001255,3.5,18,"Restaurants, Japanese, Sushi Bars",'no',True,u'none',True,False,False,True,2.0,u'casual',u'quiet',False,False,True
444,A6Nn0-08lHPPC7kWtSVcQQ,Sakura Ichiban Restaurant,142 Adelaide St E,Toronto,ON,M5C 1K9,43.651835299999995,-79.37265500000001,3.5,32,"Sushi Bars, Restaurants, Japanese",u'free',True,'beer_and_wine',False,True,False,True,2.0,u'casual',u'quiet',True,True,True
445,RjTfTN8kzIS7hefp-A4pDg,Dave's Chicken & Seafood,239 Scarlett Road,Toronto,ON,M6N 2M7,43.676745373100005,-79.50576066970001,2.0,7,"Halal, Restaurants, Fast Food, Fish & Chips",u'no',True,u'none',,False,False,True,2.0,u'casual',u'quiet',False,False,True
446,l57pPj8XxRxmzsplMCeV9w,The Gem,1159 Davenport Road,Toronto,ON,M6H 2G4,43.6746075642,-79.43209648130001,3.0,45,"Pubs, Bars, Restaurants, Nightlife, American (Traditional)",'no',True,u'full_bar',True,False,True,False,2.0,u'casual',u'loud',False,True,False
447,m2WXjeA959-YC1MzzA0APg,Freshwest Grill,200 Front Street W,Toronto,ON,M5V,43.644935499999995,-79.386151,3.0,10,"Mexican, Restaurants",,,,,False,,,,,u'loud',,True,True
448,afc3QwjxDI79Rglr5jYqMA,Eatalian Pasta,"2323 Bloor Street W, Suite 103",Toronto,ON,M8X 1E9,43.6500837,-79.480012,4.0,9,"Event Planning & Services, Italian, Caterers, Restaurants",u'no',True,u'none',True,False,False,False,1.0,u'casual',u'quiet',False,True,True
449,NdvUzwz3jAM7Hao_UPMu6g,Popeyes Louisiana Kitchen,267 College Street,Toronto,ON,M5T 1R6,43.65764620000001,-79.399561,2.5,15,"Restaurants, Chicken Wings, Fast Food",'no',True,u'none',True,False,False,True,1.0,u'casual','average',True,True,True
450,z1GRuIXQS13KgsDE66ILuA,Pancho's Bakery,"1017 Dufferin Street, Toronto",Toronto,ON,M6H 4B5,43.6602533,-79.4354682,4.0,18,"Bakeries, Food",,True,,,,,,1.0,,,,,
451,Fc3d4aD3-tiP983Ac7VcIQ,Aronis & Dimitra's Bistro,782 Saint Clair Avenue W,Toronto,ON,M6C 1B6,43.6810863,-79.42939090000002,3.0,3,"Food, Ethnic Food, Specialty Food",,,,,,,,2.0,,,,,
452,BrMqGmsqIqa_Qjyk4EiFGA,Colombo's Pizza,1794 Danforth Avenue,Toronto,ON,M4C 1H8,43.6845136,-79.3188248,3.0,8,"Pizza, Restaurants",u'no',True,u'none',,False,False,True,1.0,u'casual',u'average',True,True,True
453,wCZyJMCNs4UNlfixpb8RrA,Dineen Outpost,1042 Gerrard Street E,Toronto,ON,M4M 1Z5,43.669083,-79.336748,4.0,17,"Coffee & Tea, Food",,True,,,,,,,,,,,
454,DV341cpTqEDdT3_iST3Sgw,3 Eggs All Day Pub & Grill,936 Eglinton Avenue W,Toronto,ON,M6C 2C2,43.7005187,-79.42846329999999,3.0,3,"American (Traditional), Nightlife, Bars, Breakfast & Brunch, Pubs, Restaurants",u'free',True,u'full_bar',True,,,True,2.0,u'casual',u'quiet',True,True,True
455,rgG2k-8qHXuO4ZKhC1AmIA,La Sani Grill,"2058 Ellesmere Road, Unit 3",Toronto,ON,M1H 2V6,43.776559000000006,-79.234824,3.0,66,"Afghan, Pakistani, Middle Eastern, Restaurants, Indian, American (Traditional), Halal",u'free',True,u'none',False,True,False,True,2.0,u'casual',u'average',True,True,True
456,KMGI7VvY9oacCsZKHAYIIw,Ross' No Frills,25 Photography Drive,Toronto,ON,M6M 0A1,43.686662,-79.4839293,3.0,10,"Health & Medical, Grocery, Pharmacy, Food",,True,,False,,,,1.0,,,,,
457,tiQQqJ5ymf_XWzyF9ywArw,Mars Uptown,2363 Yonge Street,Toronto,ON,M4P 2C8,43.7091651,-79.39856529999999,3.5,67,"Restaurants, Diners",'no',True,'none',True,False,False,False,2.0,u'casual',u'average',True,True,True
458,vfyoss5fp967SopQ2Zt-eg,Lin's Chinese Bun,"4188 Finch Avenue E, Unit 18",Toronto,ON,M1S 5C2,43.804434,-79.288432,4.0,8,"Restaurants, Chinese",u'no',True,u'none',True,False,False,False,1.0,u'casual',u'loud',True,False,False
459,Xja69DDoUqbPwFOSB3_Ckw,Slice N Bites,3020 Bathurst Street,Toronto,ON,M6B 3B6,43.717975200000005,-79.42969190000001,4.5,3,"Restaurants, Kosher, Pizza, Sushi Bars",u'no',True,u'none',False,False,False,True,2.0,'casual',u'average',False,True,True
460,TVLAvAFx0FqAkKGKHVjHpQ,Freshii,140 Spadina Avenue,Toronto,ON,M5V 2L4,43.647726399999996,-79.3962471,3.0,40,"Soup, Juice Bars & Smoothies, Restaurants, Food, Sandwiches",,True,u'none',True,False,False,False,1.0,u'casual',u'average',False,False,False
461,2jfkLlCWymebnlveEPLUbg,Hero Certified Burgers - Spadina & Lonsdale,413 Spadina Road,Toronto,ON,M5P 2W1,43.688528346300004,-79.4125498689,3.0,6,"Burgers, Restaurants",u'no',True,u'none',True,False,True,False,2.0,u'casual',u'average',True,True,True
462,deXHtVOMmihQ3lD5OV1fKA,Duffy's Diner,1236 Bloor Street W,Toronto,ON,M6H 1N3,43.6591902,-79.4395936,3.0,11,"Diners, Restaurants",u'free',True,,True,False,False,False,2.0,u'casual',u'average',False,True,True
463,lUstDPzw7aEmnHoR2L_SYw,Aroma Espresso Bar,1800 Sheppard Avenue E,Toronto,ON,M2J 5A7,43.777990100000004,-79.34409140000001,3.0,20,"Food, Restaurants, Coffee & Tea, Cafes",'free',True,u'none',False,False,False,False,1.0,'casual',u'average',False,False,True
464,7IOt1SahnsyuMwTcuZgFLQ,Melt Grilled Cheese,300 Richmond Street,Toronto,ON,M5V 1X2,43.6490226,-79.39155079999999,3.0,41,"Sandwiches, Restaurants, Delis",'no',True,u'none',True,False,False,False,1.0,u'casual','quiet',True,False,True
465,5roxN8C9fHQQCcLbYn7Mmg,Sweet Jesus,416 Bloor Street W,Toronto,ON,M5S 1X5,43.665896000000004,-79.4081175,3.0,17,"Coffee & Tea, Desserts, Food, Ice Cream & Frozen Yogurt",'no',True,,True,,False,,3.0,,,,,
466,bl0GSLa6DvLXCvhAw5DVUg,The Pie Commission,887 Dundas Street W,Toronto,ON,M6J 1V9,43.6509535,-79.4117579,4.5,63,"Comfort Food, Restaurants, Canadian (New), Do-It-Yourself Food, Fast Food, Food",u'no',True,u'none',True,False,False,True,1.0,u'casual',u'average',False,False,True
467,NAYWVT66t17qenN-YVEeUA,Shawarma Boys,721 Pape Avenue,Toronto,ON,M4K 3S7,43.67931010979999,-79.3448318169,4.0,3,"Lebanese, Greek, Middle Eastern, Restaurants",,,,,,,,,,,,,
468,jzveTy7ogH7cg9axZ78ENg,Bar Koyoi Restaurant North York,5347 Yonge Street,Toronto,ON,M2N 7A1,43.7749233,-79.41424640000001,3.0,14,"Japanese, Restaurants",,True,'full_bar',True,True,False,False,2.0,'casual',u'loud',True,True,True
469,pgbVuDaki1bJs670eKF3qQ,Kabul Kebob and Shawarma,30 Eglinton Avenue W,Toronto,ON,M4R 1A1,43.7064550832,-79.3997823183,3.5,7,"Afghan, Restaurants, Persian/Iranian",,True,,,False,False,False,1.0,'casual',,False,True,True
470,gHsb7D1BlkymvMKFyahhIQ,The Espresso Room,3429 Yonge Street,Toronto,ON,M4N,43.733356192200006,-79.4042805504,3.5,3,"Food, Coffee & Tea",u'free',,,,,False,,2.0,,,,,
471,D5XAErxJj5VbQjaQypb4Ig,Louis Souvlaki & Grill,"371 Old Kingston Road, Unit 12A",Toronto,ON,M1C 1B7,43.7834364,-79.169776,3.5,12,"Sandwiches, Greek, Pizza, Mediterranean, Restaurants, Italian",u'no',True,u'none',True,False,True,True,2.0,u'casual',u'average',True,True,True
472,wqkTjW8IzIw5Y3z_jQDspw,Essence of Life Organics,50 Kensington Avenue,Toronto,ON,M5T,43.6539058,-79.4007969,4.0,80,"Grocery, Specialty Food, Shopping, Food, Health Markets",,True,,True,,,,2.0,,,,,
473,m-cg3stOStMAFEV9-8qnVw,Scallywags,11 St Clair Ave W,Toronto,ON,M4V 1K6,43.6877657,-79.3945406,3.0,70,"Restaurants, Nightlife, Bars, Pubs",u'free',True,u'full_bar',True,True,True,False,2.0,u'casual',u'very_loud',True,True,False
474,SrTFTykMa0oMUWbJxXGcQw,Longo's,93 Laird Drive,Toronto,ON,M4G 3V1,43.705783843999995,-79.3616333008,4.0,28,"Fruits & Veggies, Specialty Food, Grocery, Food, Discount Store, Shopping",,True,,True,,,,2.0,,,,,
475,2OB0p5idPAicilqf_wzHLQ,Oxtail Pho & Banh Mi,814 Dundas Street W,Toronto,ON,M6J 1V3,43.651889399999995,-79.4089993,3.5,31,"Food, Thai, Vietnamese, Restaurants, Chinese",'free',True,u'full_bar',True,True,False,True,2.0,u'casual',u'average',False,True,True
476,DiCMYxT69I22-1nfsvYAJQ,Gourmet Burger Co,482 Parliament Street,Toronto,ON,M4X 1P2,43.6646828,-79.3682793,3.5,37,"Burgers, Restaurants",,True,u'none',,False,False,False,2.0,u'casual',u'average',False,False,True
477,e3H0QcvAMXhcim9rjC6hMA,The Beer Store Express,10 Dundas Street E,Toronto,ON,M5B,43.65643970000001,-79.3806859,3.5,3,"Beer, Wine & Spirits, Food",,True,,True,,,,2.0,,,,,
478,GNFshyv_WUtCsq_D__pZ8A,Hamdi Restaurant,193 Carlton Street,Toronto,ON,M5A 2K7,43.66351470000001,-79.3706875,4.0,4,"Restaurants, African",,,,,,False,,,u'casual',u'average',,True,True
479,iAdj2sx6LHWt6_zM7U3GLw,Da-Maria Pizzeria & Spaghetti House,4 Kenwood Avenue,Toronto,ON,M6C 2R7,43.68257929999999,-79.4222757,2.5,17,"Restaurants, Italian, Pizza",u'no',True,u'beer_and_wine',,,True,True,2.0,u'casual',u'quiet',True,True,True
480,jja-jgwT5vRAUuL-G_4qKw,FreshCo,1255 Mccowan Road,Toronto,ON,M1H 2K3,43.7740427,-79.25137009999999,3.0,5,"Grocery, Food",,True,,False,,,,2.0,,,,,
481,g1BJJPqJz57vCIXpoqYoKg,Tsaa Tea Shop,412 Danforth Avenue,Toronto,ON,M4K 1P3,43.677826399999994,-79.3512936,4.0,50,"Food, Tea Rooms",u'free',True,,True,,,,2.0,,,,,
482,ngUPSlk_T8KUl5XJvA9yhg,Lola's Gelato,14B Brookers Lane,Toronto,ON,M8V 0A5,43.6268675053,-79.4784155023,4.5,33,"Coffee & Tea, Ice Cream & Frozen Yogurt, Desserts, Food, Patisserie/Cake Shop",u'free',True,,True,,True,,2.0,,,,,
483,mES9E5K4HbYoPFXGv0pUuw,Como En Casa,565 Yonge Street,Toronto,ON,M4Y 1Z2,43.6653391464,-79.38449966510001,4.0,196,"Food, Ethnic Food, Specialty Food, Restaurants, Mexican",u'free',True,u'beer_and_wine',True,False,False,False,1.0,u'casual',u'average',True,True,True
484,mf6GyH6IAscWorW9IpTjXg,Shari,111 Richmond St W,Toronto,ON,M5H 3K6,43.650291100000004,-79.3839517,3.5,11,"Restaurants, Japanese",u'paid',True,,,False,False,True,,,,,False,False
485,S5RuHMmwfAZsa00rLWS0Dg,Lobster Box,235 Queens Quay W,Toronto,ON,M5J 2G8,43.639118200000006,-79.3828906,3.5,7,"Food, Food Trucks",,,,,,,,2.0,,,,,
486,6xowh_GdOsRrz9QWN6nMxA,Uncle Tetsu's Japanese Angel Cafe,191 Dundas Street W,Toronto,ON,M5G 1C7,43.654923100000005,-79.3867949,3.5,168,"Food, Patisserie/Cake Shop, Desserts, Restaurants, Cafes, Japanese",'free',True,'none',True,True,False,False,2.0,'casual','average',False,True,True
487,LMyeQgw0qO91iCnkltDI4A,teashop 168,316 College,Toronto,ON,M5T 1S2,43.6576853,-79.4023603,3.5,5,"Taiwanese, Cafes, Restaurants, Coffee & Tea, Food",,,,,,False,,1.0,,,,,
488,6hnRhJv7O0RgvFT-BIo0KA,Ten Ren's Tea,"Smart Center Plaza, 1070 Major Mackenize Drive E",Toronto,ON,M6A 2T9,43.8765007,-79.4115633,2.5,50,"Tea Rooms, Coffee & Tea, Food, Taiwanese, Restaurants",u'free',True,'none',False,False,False,False,2.0,'casual',u'average',False,True,True
489,wC5dFj_cYziDu_GuP3Nygw,Peter's Euro Deli and Bakery,3517 Lakeshore Boulevard W,Toronto,ON,M8W 1N5,43.5947217867,-79.5321807638,4.5,3,"Bakeries, Imported Food, Ethnic Food, Delicatessen, Specialty Food, Food",,,,True,,,False,2.0,,,,,
490,B-YofZ0npwKop9UF6Wd1sA,The Beer Store - Queen and Bathurst,"614 Queen Street W, Queen and Bathurst",Toronto,ON,M6J 1E3,43.647129346099995,-79.4049575843,2.5,3,"Food, Beer, Wine & Spirits",,,,,,,,2.0,,,,,
491,FQr_scgz9a4sXTdRS4d3mg,Paramount Fine Foods,1250 Bay Street,Toronto,ON,M5R 2A7,43.6706282,-79.39035150000001,3.0,74,"Lebanese, Restaurants, Middle Eastern",'no',True,u'none',False,False,False,True,2.0,u'casual',u'average',False,True,True
492,rsiW1dz9FD1EfNPoDfaDDQ,Thai Green Chili,1059 Bloor St W,Toronto,ON,M6H 1M3,43.6603506,-79.4324956,2.5,39,"Thai, Restaurants, Food, Ethnic Food, Specialty Food",u'no',True,u'full_bar',,True,True,True,2.0,u'casual',u'average',True,True,True
493,h36qA5gnNTgByhxWx1aH-Q,Rock Lobster Food Co,110 Ossington Avenue,Toronto,ON,M6J 2Z2,43.6466065,-79.41985090000001,3.5,140,"Restaurants, Seafood",u'no',True,u'full_bar',True,False,False,True,2.0,u'casual',u'average',True,True,False
494,BZInFfFFCne6n3zmzg8zzA,Starbucks,"Scotia Plaza, 40 King Street W, Unit M128",Toronto,ON,M5H 3Y2,43.6497992662,-79.37938123859999,3.5,5,"Food, Coffee & Tea, Bakeries, Restaurants, Sandwiches",u'free',True,u'none',True,False,False,False,2.0,u'casual',u'average',False,False,False
495,LnnYY4EmHGl_r1dQiqy5rw,Pita Ikram,530 Oakwood Avenue,Toronto,ON,M6E 2X3,43.6923149,-79.44091850000001,3.5,10,"Middle Eastern, Mediterranean, Diners, Halal, Restaurants, Falafel",u'no',True,u'none',False,False,False,True,2.0,'casual','very_loud',False,False,True
496,IRDF17rbWFWd3E0Dbm74Kg,Soup Nutsy,"Richmond-Adelaide Centre, 120 Adelaide Street W, Suite R31",Toronto,ON,M5H 1T1,43.6499286,-79.3832479,3.0,21,"Salad, Soup, Caterers, Restaurants, Event Planning & Services, Breakfast & Brunch",u'no',True,'none',False,False,False,False,1.0,u'casual',u'average',False,False,True
497,eMmIawsYRgi0S_4dBsOPoA,The Jerk Spot,799 King Street W,Toronto,ON,M5V 2W9,43.6428729,-79.4070948,2.0,8,"Caribbean, Restaurants",,True,u'none',,False,False,,1.0,u'casual',,False,True,True
498,2PSc2RDLy2xh3FXabBYqOQ,Pumpernickel's,"66 Wellington Street W, Unit 63A, Concourse Level",Toronto,ON,M5K 1M6,43.6473313,-79.3804412,2.5,11,"Caterers, Delis, Restaurants, Event Planning & Services, Food",u'paid',True,u'none',True,False,False,True,2.0,u'casual',u'average',False,True,True
499,R3iom4lNTG-9A6qczf6V8w,Java House,537 Queen St W,Toronto,ON,M5V 2B6,43.6478263,-79.3997504,3.5,171,"Nightlife, Coffee & Tea, Pubs, Bars, Food",u'no',True,u'full_bar',True,False,True,,1.0,,u'average',False,True,
500,ZTrkiSudc8vL3NB2N7XFJw,Nostalgia Coffee Company,855 O'Connor Drive,Toronto,ON,M4B 2S7,43.7068179377,-79.3116290867,4.0,21,"Restaurants, Food, Breakfast & Brunch, Sandwiches, Coffee & Tea",u'free',True,,True,False,True,False,2.0,u'casual',u'quiet',False,True,True
501,KQLB4A_BpQUUmfaU1lAh_Q,Hoki Poke,563 Yonge Street,Toronto,ON,M4Y 1Z2,43.665184499999995,-79.3842596,3.5,34,"Food, Poke",,True,,True,,,,2.0,,,,,
502,JytR7WvKyytDQNwOHUzSEg,RUDY,69 Duncan Street,Toronto,ON,M5V 2C5,43.6500169,-79.38918840000001,4.0,6,"Fast Food, Sandwiches, Restaurants, Burgers",,,,,,,,,,,,,
503,nIskoP3-_MttghA3d-eYBA,La Chilaca Taqueria,214 Augusta Avenue,Toronto,ON,M5T 2L6,43.654581,-79.4024681,4.5,39,"Mexican, Restaurants",'no',True,'none',True,False,True,False,1.0,'casual','average',False,True,True
504,_ahgIGB3sl5nNYa6WPPAdg,ASA Sushi,18 Jane Street,Toronto,ON,M6S 3Y2,43.649769899999995,-79.48497990000001,3.5,45,"Thai, Sushi Bars, Japanese, Restaurants",u'no',True,u'beer_and_wine',True,True,False,False,2.0,u'casual',u'quiet',False,True,True
505,chwG4PHe_wwyLIGIaGEH1A,Nantana Thai Food & Desserts,707 Dundas Street W,Toronto,ON,M5T 2W6,43.6517657,-79.4049646,4.5,3,"Restaurants, Desserts, Food, Thai",,,,,,,,,,,,,
506,XmZX5wwhmL6Cfz0vBs0lxQ,Momo's,196 Robert St,Toronto,ON,M5S 2K7,43.662775200000006,-79.40396820000001,3.5,18,"Food, Middle Eastern, Bakeries, Restaurants",,True,u'full_bar',,,True,False,2.0,u'casual',u'average',False,True,True
507,Ju1HcOrW9zR5AJ-5z_-aOQ,Uzel Olive and Olive Oil Store,2144 Yonge Street,Toronto,ON,M4S 2A8,43.70366,-79.39787,4.5,7,"Specialty Food, Food",,True,,True,,,,3.0,,,,,
508,f5YAI1pbHMBxdWcz-9oUKg,Curbside Bliss Cupcakes,,Toronto,ON,,43.653226000000004,-79.3831843,3.5,4,"Restaurants, Bakeries, Food, Food Stands, Desserts",u'no',True,u'none',False,False,,,2.0,u'casual',,False,,True
